CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpent,NumTransactions,NumInteractions,UnresolvedCount,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,Churn,AgeGroup,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,RiskFlag
520,24,M,Married,High,1959.29,5,2.0,0.0,2023-07-16,9,Mobile App,0,Not Churned,20-29,169,9,1959.29,3,1,4,314,Others,Monitor
521,21,F,Widowed,Medium,645.75,2,2.0,1.0,2023-02-09,43,Website,1,Churned,20-29,326,43,645.75,1,5,2,152,Frequent,At Risk
522,52,M,Divorced,Low,2557.54,9,2.0,1.0,2023-09-15,28,Website,0,Not Churned,50-59,108,28,2557.54,4,3,5,435,Loyal,At Risk
523,58,M,Widowed,High,2090.02,9,0.0,0.0,2023-08-22,11,Mobile App,0,Not Churned,50-59,132,11,2090.02,4,2,5,425,Recent,Monitor
524,51,F,Divorced,Low,2565.36,9,1.0,1.0,2023-10-30,49,Online Banking,0,Not Churned,50-59,63,49,2565.36,5,5,5,555,Champions,At Risk
525,46,F,Divorced,Medium,462.44,4,1.0,1.0,2023-12-07,41,Website,0,Not Churned,40-49,25,41,462.44,5,5,1,551,Loyal,At Risk
526,22,M,Divorced,Low,446.32,4,1.0,0.0,2023-02-14,30,Online Banking,0,Not Churned,20-29,321,30,446.32,1,3,1,131,Others,Monitor
527,44,M,Married,Low,343.51,3,0.0,0.0,2023-12-28,44,Online Banking,0,Not Churned,40-49,4,44,343.51,5,5,1,551,Loyal,Safe
528,50,F,Widowed,Medium,1353.55,6,1.0,0.0,2023-05-16,27,Online Banking,0,Not Churned,50-59,230,27,1353.55,2,3,3,233,Others,Monitor
529,63,F,Married,High,2333.7200000000003,8,1.0,1.0,2023-05-18,26,Online Banking,0,Not Churned,60-69,228,26,2333.7200000000003,2,3,5,235,Others,At Risk
530,69,F,Single,High,1311.64,6,0.0,0.0,2023-12-06,49,Mobile App,1,Churned,60-69,26,49,1311.64,5,5,3,553,Loyal,Safe
531,27,F,Divorced,High,2008.12,9,1.0,1.0,2023-11-09,12,Online Banking,1,Churned,20-29,53,12,2008.12,5,2,5,525,Recent,At Risk
532,23,M,Divorced,Low,2372.58,8,2.0,1.0,2023-10-22,38,Website,0,Not Churned,20-29,71,38,2372.58,5,4,5,545,Champions,At Risk
533,51,M,Widowed,Low,388.31,1,1.0,1.0,2023-10-29,27,Mobile App,0,Not Churned,50-59,64,27,388.31,5,3,1,531,Loyal,At Risk
534,25,M,Married,High,536.31,3,2.0,2.0,2023-08-16,37,Mobile App,0,Not Churned,20-29,138,37,536.31,4,4,2,442,Loyal,At Risk
535,48,M,Married,High,2145.98,8,0.0,0.0,2023-06-26,17,Mobile App,0,Not Churned,40-49,189,17,2145.98,3,2,5,325,Others,Monitor
536,26,M,Married,Low,1639.36,4,1.0,1.0,2023-11-10,46,Mobile App,0,Not Churned,20-29,52,46,1639.36,5,5,4,554,Champions,At Risk
537,38,M,Divorced,High,2067.57,6,0.0,0.0,2023-05-27,9,Online Banking,1,Churned,30-39,219,9,2067.57,2,1,5,215,At Risk,At Risk
538,25,M,Widowed,High,651.88,2,2.0,1.0,2023-06-13,6,Online Banking,0,Not Churned,20-29,202,6,651.88,3,1,2,312,Others,At Risk
539,21,F,Single,Low,1286.35,6,2.0,1.0,2023-09-22,13,Mobile App,0,Not Churned,20-29,101,13,1286.35,4,2,3,423,Recent,At Risk
540,39,F,Single,Medium,649.47,2,1.0,1.0,2023-01-17,6,Online Banking,0,Not Churned,30-39,349,6,649.47,1,1,2,112,At Risk,At Risk
541,45,F,Married,Low,185.03,2,2.0,1.0,2023-09-22,38,Mobile App,0,Not Churned,40-49,101,38,185.03,4,4,1,441,Loyal,At Risk
542,62,F,Widowed,High,344.77,3,0.0,0.0,2023-07-07,4,Mobile App,0,Not Churned,60-69,178,4,344.77,3,1,1,311,Others,Monitor
543,21,M,Married,High,939.83,5,1.0,1.0,2023-08-25,16,Online Banking,1,Churned,20-29,129,16,939.83,4,2,2,422,Recent,At Risk
544,56,M,Married,Medium,1099.45,4,1.0,1.0,2023-02-21,36,Website,0,Not Churned,50-59,314,36,1099.45,1,4,3,143,Frequent,At Risk
545,38,F,Married,Medium,452.87,2,2.0,0.0,2023-10-08,43,Website,1,Churned,30-39,85,43,452.87,4,5,1,451,Loyal,Safe
546,25,M,Single,Low,575.05,2,2.0,0.0,2023-02-10,14,Online Banking,0,Not Churned,20-29,325,14,575.05,1,2,2,122,At Risk,At Risk
547,37,M,Single,Medium,716.14,3,0.0,0.0,2023-01-22,29,Website,0,Not Churned,30-39,344,29,716.14,1,3,2,132,Others,Monitor
548,49,M,Married,High,2116.14,9,0.0,0.0,2023-11-29,24,Website,0,Not Churned,40-49,33,24,2116.14,5,3,5,535,Loyal,Safe
549,18,M,Widowed,High,358.67,2,0.0,0.0,2023-09-02,39,Mobile App,0,Not Churned,<20,121,39,358.67,4,4,1,441,Loyal,Safe
550,23,F,Single,High,2140.26,8,2.0,1.0,2023-12-30,39,Online Banking,0,Not Churned,20-29,2,39,2140.26,5,4,5,545,Champions,At Risk
551,45,F,Married,High,3027.91,9,2.0,2.0,2023-01-03,45,Mobile App,0,Not Churned,40-49,363,45,3027.91,1,5,5,155,Frequent,At Risk
552,61,F,Single,Medium,1049.96,3,0.0,0.0,2023-02-05,25,Website,0,Not Churned,60-69,330,25,1049.96,1,3,3,133,Others,Monitor
553,48,F,Divorced,High,2125.61,7,0.0,0.0,2023-11-24,46,Website,0,Not Churned,40-49,38,46,2125.61,5,5,5,555,Champions,Safe
554,27,M,Divorced,High,1822.54,6,1.0,0.0,2023-09-25,46,Mobile App,0,Not Churned,20-29,98,46,1822.54,4,5,4,454,Champions,Safe
555,37,F,Single,High,393.99,2,0.0,0.0,2023-11-09,3,Website,0,Not Churned,30-39,53,3,393.99,5,1,1,511,Recent,Monitor
556,25,M,Married,Low,2132.54,7,1.0,0.0,2023-02-09,42,Online Banking,0,Not Churned,20-29,326,42,2132.54,1,5,5,155,Frequent,Monitor
557,39,F,Single,Low,1179.98,3,2.0,1.0,2023-12-02,27,Online Banking,0,Not Churned,30-39,30,27,1179.98,5,3,3,533,Loyal,At Risk
558,55,M,Widowed,High,1722.97,6,0.0,0.0,2023-10-24,12,Online Banking,0,Not Churned,50-59,69,12,1722.97,5,2,4,524,Recent,Monitor
559,46,F,Married,Medium,2151.66,7,1.0,1.0,2023-08-15,43,Website,0,Not Churned,40-49,139,43,2151.66,3,5,5,355,Loyal,At Risk
560,26,M,Married,Medium,203.34,2,0.0,0.0,2023-12-20,2,Mobile App,1,Churned,20-29,12,2,203.34,5,1,1,511,Recent,Monitor
561,61,M,Married,Low,1369.4,6,1.0,0.0,2023-10-22,38,Online Banking,0,Not Churned,60-69,71,38,1369.4,5,4,3,543,Loyal,Safe
562,64,M,Married,Low,2160.95,9,0.0,0.0,2023-05-13,26,Online Banking,1,Churned,60-69,233,26,2160.95,2,3,5,235,Others,Monitor
563,18,M,Widowed,Medium,1090.13,5,0.0,0.0,2023-06-12,29,Mobile App,0,Not Churned,<20,203,29,1090.13,3,3,3,333,Loyal,Safe
564,58,M,Single,Low,1859.23,7,0.0,0.0,2023-06-06,45,Online Banking,0,Not Churned,50-59,209,45,1859.23,2,5,4,254,Frequent,Monitor
565,69,M,Single,Low,2436.25,6,2.0,1.0,2023-04-22,30,Website,1,Churned,60-69,254,30,2436.25,2,3,5,235,Others,At Risk
566,56,M,Divorced,High,1867.21,7,0.0,0.0,2023-06-15,38,Online Banking,0,Not Churned,50-59,200,38,1867.21,3,4,4,344,Loyal,Safe
567,43,M,Married,Medium,472.36,1,0.0,0.0,2023-11-27,41,Online Banking,0,Not Churned,40-49,35,41,472.36,5,5,1,551,Loyal,Safe
568,28,M,Divorced,High,1051.21,3,1.0,0.0,2023-08-16,32,Online Banking,0,Not Churned,20-29,138,32,1051.21,4,4,3,443,Loyal,Safe
569,69,F,Widowed,Low,1550.85,6,1.0,0.0,2023-11-22,38,Online Banking,0,Not Churned,60-69,40,38,1550.85,5,4,4,544,Champions,Safe
570,52,F,Single,Low,2358.04,7,2.0,1.0,2023-08-04,21,Mobile App,0,Not Churned,50-59,150,21,2358.04,3,2,5,325,Others,At Risk
571,41,F,Single,Low,962.48,3,1.0,1.0,2023-04-25,8,Website,0,Not Churned,40-49,251,8,962.48,2,1,2,212,At Risk,At Risk
572,50,F,Married,Low,538.06,2,0.0,0.0,2023-01-26,6,Website,0,Not Churned,50-59,340,6,538.06,1,1,2,112,At Risk,At Risk
573,37,F,Single,Medium,1331.4,5,0.0,0.0,2023-01-23,4,Website,0,Not Churned,30-39,343,4,1331.4,1,1,3,113,At Risk,At Risk
574,44,M,Widowed,Medium,2437.4,9,1.0,0.0,2023-04-01,17,Mobile App,1,Churned,40-49,275,17,2437.4,2,2,5,225,At Risk,At Risk
575,32,F,Widowed,Medium,1550.26,9,2.0,1.0,2023-07-10,21,Mobile App,0,Not Churned,30-39,175,21,1550.26,3,2,4,324,Others,At Risk
576,50,F,Married,Medium,755.9300000000001,4,2.0,2.0,2023-12-21,4,Website,1,Churned,50-59,11,4,755.9300000000001,5,1,2,512,Recent,At Risk
577,69,M,Divorced,High,2373.23,8,1.0,1.0,2023-04-25,35,Website,1,Churned,60-69,251,35,2373.23,2,4,5,245,Frequent,At Risk
578,24,F,Married,High,715.6,3,1.0,0.0,2023-04-23,30,Mobile App,0,Not Churned,20-29,253,30,715.6,2,3,2,232,Others,Monitor
579,51,F,Widowed,High,402.41,2,0.0,0.0,2023-05-23,27,Online Banking,1,Churned,50-59,223,27,402.41,2,3,1,231,Others,Monitor
580,62,M,Single,Low,232.75,2,2.0,1.0,2023-12-01,12,Website,0,Not Churned,60-69,31,12,232.75,5,2,1,521,Recent,At Risk
581,68,F,Single,Medium,407.66,2,1.0,1.0,2023-03-25,48,Mobile App,0,Not Churned,60-69,282,48,407.66,2,5,1,251,Frequent,At Risk
582,63,F,Single,Medium,1876.36,7,0.0,0.0,2023-10-18,20,Online Banking,0,Not Churned,60-69,75,20,1876.36,5,2,4,524,Recent,Monitor
583,59,M,Widowed,Medium,783.96,4,0.0,0.0,2023-02-15,40,Online Banking,0,Not Churned,50-59,320,40,783.96,1,5,2,152,Frequent,Monitor
584,22,M,Divorced,High,1677.08,7,2.0,1.0,2023-11-07,44,Online Banking,0,Not Churned,20-29,55,44,1677.08,5,5,4,554,Champions,At Risk
585,47,M,Married,Low,1709.36,6,2.0,0.0,2023-04-08,41,Online Banking,0,Not Churned,40-49,268,41,1709.36,2,5,4,254,Frequent,Monitor
586,45,M,Divorced,Low,1667.53,5,1.0,1.0,2023-11-14,33,Online Banking,1,Churned,40-49,48,33,1667.53,5,4,4,544,Champions,At Risk
587,35,F,Single,Low,623.49,3,1.0,0.0,2023-04-01,10,Website,0,Not Churned,30-39,275,10,623.49,2,1,2,212,At Risk,At Risk
588,53,F,Married,High,1726.51,8,2.0,1.0,2023-11-21,5,Mobile App,1,Churned,50-59,41,5,1726.51,5,1,4,514,Recent,At Risk
589,20,F,Widowed,Medium,2356.94,9,2.0,1.0,2023-04-20,11,Mobile App,1,Churned,20-29,256,11,2356.94,2,2,5,225,At Risk,At Risk
590,38,M,Widowed,High,1383.59,9,0.0,0.0,2023-10-14,21,Mobile App,0,Not Churned,30-39,79,21,1383.59,4,2,3,423,Recent,Monitor
591,63,F,Divorced,Medium,215.12,1,2.0,1.0,2023-04-23,20,Online Banking,0,Not Churned,60-69,253,20,215.12,2,2,1,221,At Risk,At Risk
592,33,M,Married,Low,2642.14,8,0.0,0.0,2023-02-03,44,Mobile App,0,Not Churned,30-39,332,44,2642.14,1,5,5,155,Frequent,Monitor
593,54,F,Single,Medium,2959.62,9,1.0,0.0,2023-01-04,9,Online Banking,0,Not Churned,50-59,362,9,2959.62,1,1,5,115,At Risk,At Risk
594,59,M,Divorced,Low,2544.69,9,2.0,1.0,2023-06-09,30,Mobile App,0,Not Churned,50-59,206,30,2544.69,3,3,5,335,Loyal,At Risk
595,22,F,Widowed,Low,2270.36,8,1.0,0.0,2023-04-23,48,Online Banking,0,Not Churned,20-29,253,48,2270.36,2,5,5,255,Frequent,Monitor
596,67,F,Married,Low,1346.76,5,0.0,0.0,2023-06-07,4,Mobile App,0,Not Churned,60-69,208,4,1346.76,2,1,3,213,At Risk,At Risk
597,68,M,Married,Medium,1726.9,7,1.0,1.0,2023-10-17,9,Website,0,Not Churned,60-69,76,9,1726.9,4,1,4,414,Recent,At Risk
598,31,M,Widowed,High,1906.1,7,0.0,0.0,2023-07-09,40,Online Banking,0,Not Churned,30-39,176,40,1906.1,3,5,4,354,Loyal,Safe
599,48,M,Single,Low,2347.42,9,2.0,0.0,2023-12-16,3,Website,0,Not Churned,40-49,16,3,2347.42,5,1,5,515,Recent,Monitor
600,63,F,Single,Medium,865.0,4,1.0,1.0,2023-11-22,38,Online Banking,0,Not Churned,60-69,40,38,865.0,5,4,2,542,Loyal,At Risk
601,41,F,Widowed,Low,2473.79,8,2.0,1.0,2023-09-11,25,Website,0,Not Churned,40-49,112,25,2473.79,4,3,5,435,Loyal,At Risk
602,52,M,Widowed,Medium,1158.83,9,0.0,0.0,2023-05-13,37,Mobile App,1,Churned,50-59,233,37,1158.83,2,4,3,243,Frequent,Monitor
603,53,M,Single,High,1476.4,5,0.0,0.0,2023-06-16,30,Mobile App,0,Not Churned,50-59,199,30,1476.4,3,3,4,334,Loyal,Safe
604,27,M,Divorced,Low,437.93,3,2.0,1.0,2023-05-06,31,Website,0,Not Churned,20-29,240,31,437.93,2,3,1,231,Others,At Risk
605,44,M,Divorced,Low,1187.98,4,0.0,0.0,2023-01-13,17,Mobile App,1,Churned,40-49,353,17,1187.98,1,2,3,123,At Risk,At Risk
606,44,F,Married,Low,271.99,1,0.0,0.0,2023-10-03,10,Website,0,Not Churned,40-49,90,10,271.99,4,1,1,411,Recent,Monitor
607,40,M,Married,High,1489.51,5,1.0,1.0,2023-01-16,8,Mobile App,1,Churned,40-49,350,8,1489.51,1,1,4,114,At Risk,At Risk
608,30,M,Divorced,Medium,2463.96,9,1.0,1.0,2023-01-14,2,Mobile App,0,Not Churned,30-39,352,2,2463.96,1,1,5,115,At Risk,At Risk
609,33,F,Married,Low,110.77,1,2.0,1.0,2023-12-21,32,Website,0,Not Churned,30-39,11,32,110.77,5,4,1,541,Loyal,At Risk
610,52,F,Divorced,Low,1504.22,5,0.0,0.0,2023-12-07,11,Mobile App,0,Not Churned,50-59,25,11,1504.22,5,2,4,524,Recent,Monitor
611,44,M,Married,High,624.87,3,1.0,1.0,2023-10-11,10,Online Banking,0,Not Churned,40-49,82,10,624.87,4,1,2,412,Recent,At Risk
612,69,F,Divorced,Medium,1688.29,7,2.0,0.0,2023-12-17,41,Online Banking,0,Not Churned,60-69,15,41,1688.29,5,5,4,554,Champions,Safe
613,56,M,Married,High,612.18,3,0.0,0.0,2023-08-26,32,Online Banking,0,Not Churned,50-59,128,32,612.18,4,4,2,442,Loyal,Safe
614,64,F,Married,High,1239.16,3,1.0,0.0,2023-03-25,24,Mobile App,1,Churned,60-69,282,24,1239.16,2,3,3,233,Others,Monitor
615,34,F,Divorced,Low,481.68,3,2.0,1.0,2023-08-11,7,Online Banking,0,Not Churned,30-39,143,7,481.68,3,1,1,311,Others,At Risk
616,65,M,Single,Medium,1674.35,8,1.0,1.0,2023-08-14,29,Online Banking,1,Churned,60-69,140,29,1674.35,3,3,4,334,Loyal,At Risk
617,58,F,Divorced,Low,2146.58,7,0.0,0.0,2023-01-22,2,Online Banking,1,Churned,50-59,344,2,2146.58,1,1,5,115,At Risk,At Risk
618,18,M,Divorced,Low,1025.54,7,2.0,0.0,2023-11-20,16,Mobile App,1,Churned,<20,42,16,1025.54,5,2,3,523,Recent,Monitor
619,28,M,Widowed,High,244.19,1,1.0,1.0,2023-04-27,31,Online Banking,1,Churned,20-29,249,31,244.19,2,3,1,231,Others,At Risk
620,29,F,Single,High,694.35,3,1.0,1.0,2023-02-25,12,Online Banking,0,Not Churned,20-29,310,12,694.35,1,2,2,122,At Risk,At Risk
621,31,F,Married,Low,204.8,2,1.0,0.0,2023-08-15,32,Online Banking,0,Not Churned,30-39,139,32,204.8,3,4,1,341,Loyal,Safe
622,25,M,Single,High,754.54,5,1.0,1.0,2023-10-01,47,Online Banking,0,Not Churned,20-29,92,47,754.54,4,5,2,452,Loyal,At Risk
623,48,F,Single,High,1074.25,7,2.0,2.0,2023-04-12,41,Online Banking,0,Not Churned,40-49,264,41,1074.25,2,5,3,253,Frequent,At Risk
624,24,F,Single,Medium,934.44,4,0.0,0.0,2023-11-19,18,Website,0,Not Churned,20-29,43,18,934.44,5,2,2,522,Recent,Monitor
625,63,F,Widowed,Low,2452.39,9,0.0,0.0,2023-08-03,3,Mobile App,1,Churned,60-69,151,3,2452.39,3,1,5,315,Others,Monitor
626,48,M,Widowed,Low,2416.9,8,0.0,0.0,2023-02-27,16,Website,0,Not Churned,40-49,308,16,2416.9,1,2,5,125,At Risk,At Risk
627,33,F,Married,Medium,1929.48,6,1.0,0.0,2023-11-16,49,Website,1,Churned,30-39,46,49,1929.48,5,5,4,554,Champions,Safe
628,59,F,Divorced,High,67.65,1,1.0,0.0,2023-01-16,42,Website,0,Not Churned,50-59,350,42,67.65,1,5,1,151,Frequent,Monitor
629,56,M,Single,Medium,657.3699999999999,3,2.0,1.0,2023-01-07,18,Online Banking,0,Not Churned,50-59,359,18,657.3699999999999,1,2,2,122,At Risk,At Risk
630,61,F,Married,Medium,942.44,2,1.0,1.0,2023-08-17,44,Website,1,Churned,60-69,137,44,942.44,4,5,2,452,Loyal,At Risk
631,36,M,Married,Medium,238.83,1,2.0,1.0,2023-07-23,15,Website,0,Not Churned,30-39,162,15,238.83,3,2,1,321,Others,At Risk
632,25,M,Widowed,High,1060.86,6,1.0,1.0,2023-11-28,41,Online Banking,0,Not Churned,20-29,34,41,1060.86,5,5,3,553,Loyal,At Risk
633,46,M,Divorced,Medium,1985.72,8,2.0,2.0,2023-11-04,37,Online Banking,0,Not Churned,40-49,58,37,1985.72,5,4,5,545,Champions,At Risk
634,19,M,Divorced,Low,1053.54,4,2.0,2.0,2023-04-21,23,Mobile App,0,Not Churned,<20,255,23,1053.54,2,3,3,233,Others,At Risk
635,59,F,Widowed,High,1574.74,5,1.0,1.0,2023-12-10,26,Online Banking,0,Not Churned,50-59,22,26,1574.74,5,3,4,534,Loyal,At Risk
636,20,M,Single,Medium,1041.72,5,2.0,1.0,2023-09-27,7,Online Banking,0,Not Churned,20-29,96,7,1041.72,4,1,3,413,Recent,At Risk
637,68,M,Widowed,Medium,1629.96,8,1.0,0.0,2023-04-26,48,Online Banking,0,Not Churned,60-69,250,48,1629.96,2,5,4,254,Frequent,Monitor
638,46,M,Married,Medium,194.63,2,0.0,0.0,2023-04-30,21,Website,0,Not Churned,40-49,246,21,194.63,2,2,1,221,At Risk,At Risk
639,32,F,Widowed,Medium,1874.22,8,1.0,1.0,2023-03-30,29,Website,0,Not Churned,30-39,277,29,1874.22,2,3,4,234,Others,At Risk
640,55,M,Divorced,Medium,2408.65,8,2.0,1.0,2023-11-24,45,Website,0,Not Churned,50-59,38,45,2408.65,5,5,5,555,Champions,At Risk
641,45,M,Single,Medium,1717.5700000000002,9,2.0,1.0,2023-06-15,7,Online Banking,1,Churned,40-49,200,7,1717.5700000000002,3,1,4,314,Others,At Risk
642,54,M,Married,Low,1587.38,6,1.0,1.0,2023-08-15,6,Online Banking,0,Not Churned,50-59,139,6,1587.38,3,1,4,314,Others,At Risk
643,49,M,Married,High,1060.42,7,0.0,0.0,2023-09-17,27,Online Banking,1,Churned,40-49,106,27,1060.42,4,3,3,433,Loyal,Safe
644,47,M,Divorced,Low,266.05,2,1.0,0.0,2023-09-11,43,Mobile App,1,Churned,40-49,112,43,266.05,4,5,1,451,Loyal,Safe
645,68,M,Widowed,Medium,328.56,1,2.0,1.0,2023-06-28,46,Website,0,Not Churned,60-69,187,46,328.56,3,5,1,351,Loyal,At Risk
646,64,M,Married,Medium,163.69,1,0.0,0.0,2023-02-23,17,Website,1,Churned,60-69,312,17,163.69,1,2,1,121,At Risk,At Risk
647,47,M,Widowed,Medium,12.46,1,2.0,1.0,2023-03-11,24,Mobile App,0,Not Churned,40-49,296,24,12.46,1,3,1,131,Others,At Risk
648,68,M,Married,Low,1028.17,3,1.0,0.0,2023-08-11,28,Website,0,Not Churned,60-69,143,28,1028.17,3,3,3,333,Loyal,Safe
649,51,M,Divorced,Medium,759.5699999999999,4,1.0,1.0,2023-07-01,26,Website,0,Not Churned,50-59,184,26,759.5699999999999,3,3,2,332,Loyal,At Risk
650,30,M,Married,Low,499.67,2,1.0,0.0,2023-08-30,38,Online Banking,1,Churned,30-39,124,38,499.67,4,4,1,441,Loyal,Safe
651,50,M,Married,High,1467.02,7,0.0,0.0,2023-05-17,26,Online Banking,0,Not Churned,50-59,229,26,1467.02,2,3,4,234,Others,Monitor
652,59,F,Single,Low,1245.86,5,2.0,2.0,2023-05-18,40,Website,0,Not Churned,50-59,228,40,1245.86,2,5,3,253,Frequent,At Risk
653,34,F,Married,Low,392.17,1,1.0,0.0,2023-03-30,1,Mobile App,0,Not Churned,30-39,277,1,392.17,2,1,1,211,At Risk,At Risk
654,20,M,Divorced,High,1437.17,9,1.0,0.0,2023-02-19,19,Mobile App,0,Not Churned,20-29,316,19,1437.17,1,2,3,123,At Risk,At Risk
655,26,F,Married,Medium,2097.25,9,2.0,2.0,2023-01-31,26,Mobile App,0,Not Churned,20-29,335,26,2097.25,1,3,5,135,Others,At Risk
656,69,F,Divorced,Low,1567.52,7,0.0,0.0,2023-07-10,35,Mobile App,0,Not Churned,60-69,175,35,1567.52,3,4,4,344,Loyal,Safe
657,28,F,Widowed,High,1135.3,5,1.0,0.0,2023-12-07,16,Online Banking,1,Churned,20-29,25,16,1135.3,5,2,3,523,Recent,Monitor
658,66,M,Divorced,Low,1132.79,6,1.0,1.0,2023-06-25,13,Mobile App,1,Churned,60-69,190,13,1132.79,3,2,3,323,Others,At Risk
659,44,F,Widowed,Low,1658.16,6,2.0,1.0,2023-09-25,10,Website,0,Not Churned,40-49,98,10,1658.16,4,1,4,414,Recent,At Risk
660,45,F,Married,High,2676.26,8,2.0,1.0,2023-08-13,8,Mobile App,0,Not Churned,40-49,141,8,2676.26,3,1,5,315,Others,At Risk
661,19,M,Divorced,Low,1579.69,8,0.0,0.0,2023-10-12,27,Mobile App,0,Not Churned,<20,81,27,1579.69,4,3,4,434,Loyal,Safe
662,18,F,Single,High,758.41,4,0.0,0.0,2023-09-01,26,Mobile App,0,Not Churned,<20,122,26,758.41,4,3,2,432,Loyal,Safe
663,23,F,Divorced,Low,1160.99,6,1.0,1.0,2023-04-12,3,Mobile App,0,Not Churned,20-29,264,3,1160.99,2,1,3,213,At Risk,At Risk
664,42,F,Widowed,Medium,1972.94,6,1.0,1.0,2023-08-24,45,Online Banking,0,Not Churned,40-49,130,45,1972.94,4,5,4,454,Champions,At Risk
665,52,F,Widowed,High,1405.19,5,1.0,1.0,2023-06-15,36,Online Banking,0,Not Churned,50-59,200,36,1405.19,3,4,3,343,Loyal,At Risk
666,33,M,Single,Medium,474.38,1,0.0,0.0,2023-10-22,41,Online Banking,0,Not Churned,30-39,71,41,474.38,5,5,1,551,Loyal,Safe
667,21,F,Divorced,Low,1442.15,6,1.0,0.0,2023-10-19,8,Online Banking,0,Not Churned,20-29,74,8,1442.15,5,1,3,513,Recent,Monitor
668,64,M,Married,Medium,1668.59,7,1.0,1.0,2023-06-03,32,Website,0,Not Churned,60-69,212,32,1668.59,2,4,4,244,Frequent,At Risk
669,55,F,Divorced,High,2232.41,8,2.0,1.0,2023-11-06,19,Website,0,Not Churned,50-59,56,19,2232.41,5,2,5,525,Recent,At Risk
670,61,F,Divorced,Low,143.34,1,0.0,0.0,2023-04-02,12,Online Banking,0,Not Churned,60-69,274,12,143.34,2,2,1,221,At Risk,At Risk
671,37,F,Divorced,High,2587.47,9,1.0,0.0,2023-02-28,45,Online Banking,0,Not Churned,30-39,307,45,2587.47,1,5,5,155,Frequent,Monitor
672,42,F,Single,Low,77.31,1,2.0,0.0,2023-04-01,45,Mobile App,0,Not Churned,40-49,275,45,77.31,2,5,1,251,Frequent,Monitor
673,24,F,Single,Medium,1779.5,8,2.0,0.0,2023-07-02,13,Mobile App,0,Not Churned,20-29,183,13,1779.5,3,2,4,324,Others,Monitor
674,38,M,Single,Medium,2314.49,9,2.0,1.0,2023-01-23,44,Online Banking,1,Churned,30-39,343,44,2314.49,1,5,5,155,Frequent,At Risk
675,24,M,Single,High,2461.3,9,2.0,0.0,2023-06-07,48,Online Banking,0,Not Churned,20-29,208,48,2461.3,2,5,5,255,Frequent,Monitor
676,46,M,Single,High,923.55,5,0.0,0.0,2023-11-16,45,Mobile App,0,Not Churned,40-49,46,45,923.55,5,5,2,552,Loyal,Safe
677,69,F,Married,Low,308.82,1,2.0,1.0,2023-07-05,7,Website,1,Churned,60-69,180,7,308.82,3,1,1,311,Others,At Risk
678,24,M,Divorced,High,864.3,4,1.0,0.0,2023-04-22,47,Online Banking,0,Not Churned,20-29,254,47,864.3,2,5,2,252,Frequent,Monitor
679,20,F,Divorced,High,1700.3,7,2.0,1.0,2023-08-31,47,Website,0,Not Churned,20-29,123,47,1700.3,4,5,4,454,Champions,At Risk
680,46,M,Married,Medium,2490.85,9,0.0,0.0,2023-12-24,16,Website,0,Not Churned,40-49,8,16,2490.85,5,2,5,525,Recent,Monitor
681,46,M,Married,High,1463.19,4,0.0,0.0,2023-06-22,32,Mobile App,0,Not Churned,40-49,193,32,1463.19,3,4,3,343,Loyal,Safe
682,56,M,Married,High,1084.11,5,1.0,0.0,2023-09-14,9,Mobile App,1,Churned,50-59,109,9,1084.11,4,1,3,413,Recent,Monitor
683,55,F,Married,Low,1383.28,5,2.0,1.0,2023-08-19,26,Online Banking,0,Not Churned,50-59,135,26,1383.28,4,3,3,433,Loyal,At Risk
684,23,M,Single,Medium,1240.94,5,1.0,0.0,2023-07-24,48,Mobile App,0,Not Churned,20-29,161,48,1240.94,3,5,3,353,Loyal,Safe
685,63,F,Divorced,Medium,534.74,2,0.0,0.0,2023-07-27,40,Website,1,Churned,60-69,158,40,534.74,3,5,2,352,Loyal,Safe
686,27,M,Married,Low,1019.67,4,0.0,0.0,2023-07-29,47,Website,0,Not Churned,20-29,156,47,1019.67,3,5,3,353,Loyal,Safe
687,54,F,Widowed,Medium,1446.69,9,1.0,0.0,2023-11-24,20,Online Banking,0,Not Churned,50-59,38,20,1446.69,5,2,3,523,Recent,Monitor
688,31,F,Married,Low,2281.4700000000003,9,2.0,1.0,2023-10-05,6,Website,0,Not Churned,30-39,88,6,2281.4700000000003,4,1,5,415,Recent,At Risk
689,39,F,Divorced,Low,897.51,4,0.0,0.0,2023-01-24,11,Mobile App,0,Not Churned,30-39,342,11,897.51,1,2,2,122,At Risk,At Risk
690,49,F,Widowed,High,638.06,3,0.0,0.0,2023-12-22,29,Online Banking,0,Not Churned,40-49,10,29,638.06,5,3,2,532,Loyal,Safe
691,35,F,Married,High,683.19,2,0.0,0.0,2023-01-11,7,Mobile App,1,Churned,30-39,355,7,683.19,1,1,2,112,At Risk,At Risk
692,53,F,Single,Low,1421.26,5,0.0,0.0,2023-06-24,29,Website,0,Not Churned,50-59,191,29,1421.26,3,3,3,333,Loyal,Safe
693,63,F,Single,High,2154.62,8,1.0,0.0,2023-10-01,43,Mobile App,0,Not Churned,60-69,92,43,2154.62,4,5,5,455,Champions,Safe
